Date,Open,High,Low,Close,Adj Close,Volume
2020-04-14,"2,805.10","2,851.85","2,805.10","2,846.06","2,846.06","5,615,730,000"
2020-04-13,"2,782.46","2,782.46","2,721.17","2,761.63","2,761.63","5,319,530,000"
2020-04-09,"2,776.99","2,818.57","2,762.36","2,789.82","2,789.82","7,899,550,000"
2020-04-08,"2,685.00","2,760.75","2,663.30","2,749.98","2,749.98","5,875,710,000"
2020-04-07,"2,738.65","2,756.89","2,657.67","2,659.41","2,659.41","7,050,410,000"
2020-04-06,"2,578.28","2,676.85","2,574.57","2,663.68","2,663.68","6,403,840,000"
2020-04-03,"2,514.92","2,538.18","2,459.96","2,488.65","2,488.65","6,096,970,000"
2020-04-02,"2,458.54","2,533.22","2,455.79","2,526.90","2,526.90","6,464,190,000"
2020-04-01,"2,498.08","2,522.75","2,447.49","2,470.50","2,470.50","5,964,000,000"
2020-03-31,"2,614.69","2,641.39","2,571.15","2,584.59","2,584.59","6,576,210,000"
2020-03-30,"2,558.98","2,631.80","2,545.28","2,626.65","2,626.65","5,751,120,000"
2020-03-27,"2,555.87","2,615.91","2,520.02","2,541.47","2,541.47","6,201,670,000"
2020-03-26,"2,501.29","2,637.01","2,500.72","2,630.07","2,630.07","7,766,990,000"
2020-03-25,"2,457.77","2,571.42","2,407.53","2,475.56","2,475.56","8,300,010,000"
2020-03-24,"2,344.44","2,449.71","2,344.44","2,447.33","2,447.33","7,563,150,000"
2020-03-23,"2,290.71","2,300.73","2,191.86","2,237.40","2,237.40","7,411,380,000"
2020-03-20,"2,431.94","2,453.01","2,295.56","2,304.92","2,304.92","9,053,950,000"
2020-03-19,"2,393.48","2,466.97","2,319.78","2,409.39","2,409.39","7,956,100,000"
2020-03-18,"2,436.50","2,453.57","2,280.52","2,398.10","2,398.10","8,799,300,000"
2020-03-17,"2,425.66","2,553.93","2,367.04","2,529.19","2,529.19","8,370,250,000"
2020-03-16,"2,508.59","2,562.98","2,380.94","2,386.13","2,386.13","7,805,450,000"
2020-03-13,"2,569.99","2,711.33","2,492.37","2,711.02","2,711.02","8,299,070,000"
2020-03-12,"2,630.86","2,660.95","2,478.86","2,480.64","2,480.64","8,850,810,000"
2020-03-11,"2,825.60","2,825.60","2,707.22","2,741.38","2,741.38","7,431,200,000"
2020-03-10,"2,813.48","2,882.59","2,734.00","2,882.23","2,882.23","7,642,040,000"
2020-03-09,"2,863.89","2,863.89","2,734.43","2,746.56","2,746.56","8,441,290,000"
2020-03-06,"2,954.20","2,985.93","2,901.54","2,972.37","2,972.37","6,555,240,000"
2020-03-05,"3,075.70","3,083.04","2,999.83","3,023.94","3,023.94","5,579,290,000"
2020-03-04,"3,045.75","3,130.97","3,034.38","3,130.12","3,130.12","5,073,020,000"
2020-03-03,"3,096.46","3,136.72","2,976.63","3,003.37","3,003.37","6,376,510,000"
2020-03-02,"2,974.28","3,090.96","2,945.19","3,090.23","3,090.23","6,381,330,000"
2020-02-28,"2,916.90","2,959.72","2,855.84","2,954.22","2,954.22","8,569,570,000"
2020-02-27,"3,062.54","3,097.07","2,977.39","2,978.76","2,978.76","7,064,710,000"
2020-02-26,"3,139.90","3,182.51","3,108.99","3,116.39","3,116.39","5,484,650,000"
2020-02-25,"3,238.94","3,246.99","3,118.77","3,128.21","3,128.21","5,596,760,000"
2020-02-24,"3,257.61","3,259.81","3,214.65","3,225.89","3,225.89","4,851,160,000"
2020-02-21,"3,360.50","3,360.76","3,328.45","3,337.75","3,337.75","3,908,780,000"
2020-02-20,"3,380.45","3,389.15","3,341.02","3,373.23","3,373.23","4,019,180,000"
2020-02-19,"3,380.39","3,393.52","3,378.83","3,386.15","3,386.15","3,614,200,000"
2020-02-18,"3,369.04","3,375.01","3,355.61","3,370.29","3,370.29","3,750,400,000"
2020-02-14,"3,378.08","3,380.69","3,366.15","3,380.16","3,380.16","3,419,700,000"
2020-02-13,"3,365.90","3,385.09","3,360.52","3,373.94","3,373.94","3,500,890,000"
2020-02-12,"3,370.50","3,381.47","3,369.72","3,379.45","3,379.45","3,930,910,000"
2020-02-11,"3,365.87","3,375.63","3,352.72","3,357.75","3,357.75","3,762,940,000"
2020-02-10,"3,318.28","3,352.26","3,317.77","3,352.09","3,352.09","3,462,730,000"
2020-02-07,"3,335.54","3,341.42","3,322.12","3,327.71","3,327.71","3,733,920,000"
2020-02-06,"3,344.92","3,347.96","3,334.39","3,345.78","3,345.78","3,887,250,000"
2020-02-05,"3,324.91","3,337.58","3,313.75","3,334.69","3,334.69","4,121,480,000"
2020-02-04,"3,280.61","3,306.92","3,280.61","3,297.59","3,297.59","3,996,900,000"
2020-02-03,"3,235.66","3,268.44","3,235.66","3,248.92","3,248.92","3,760,460,000"
2020-01-31,"3,282.33","3,282.33","3,214.68","3,225.52","3,225.52","4,529,700,000"
2020-01-30,"3,256.45","3,285.91","3,242.80","3,283.66","3,283.66","3,790,350,000"
2020-01-29,"3,289.46","3,293.47","3,271.89","3,273.40","3,273.40","3,600,250,000"
2020-01-28,"3,255.35","3,285.78","3,253.22","3,276.24","3,276.24","3,531,570,000"
2020-01-27,"3,247.16","3,258.85","3,234.50","3,243.63","3,243.63","3,831,050,000"
2020-01-24,"3,333.10","3,333.18","3,281.53","3,295.47","3,295.47","3,708,780,000"
2020-01-23,"3,315.77","3,326.88","3,301.87","3,325.54","3,325.54","3,766,710,000"
2020-01-22,"3,330.02","3,337.77","3,320.04","3,321.75","3,321.75","3,623,780,000"
2020-01-21,"3,321.03","3,329.79","3,316.61","3,320.79","3,320.79","4,104,840,000"
2020-01-17,"3,323.66","3,329.88","3,318.86","3,329.62","3,329.62","3,726,220,000"
2020-01-16,"3,302.97","3,317.11","3,302.82","3,316.81","3,316.81","3,540,580,000"
2020-01-15,"3,282.27","3,298.66","3,280.69","3,289.29","3,289.29","3,721,490,000"
2020-01-14,"3,285.35","3,294.25","3,277.19","3,283.15","3,283.15","3,687,620,000"
2020-01-13,"3,271.13","3,288.13","3,268.43","3,288.13","3,288.13","3,459,390,000"
2020-01-10,"3,281.81","3,282.99","3,260.86","3,265.35","3,265.35","3,214,580,000"
2020-01-09,"3,266.03","3,275.58","3,263.67","3,274.70","3,274.70","3,641,230,000"
2020-01-08,"3,238.59","3,267.07","3,236.67","3,253.05","3,253.05","3,726,840,000"
2020-01-07,"3,241.86","3,244.91","3,232.43","3,237.18","3,237.18","3,435,910,000"
2020-01-06,"3,217.55","3,246.84","3,214.64","3,246.28","3,246.28","3,702,460,000"
2020-01-03,"3,226.36","3,246.15","3,222.34","3,234.85","3,234.85","3,484,700,000"
2020-01-02,"3,244.67","3,258.14","3,235.53","3,257.85","3,257.85","3,459,930,000"
